2.730249 -0.01282349
2.730535 -0.01389234
2.73082 -0.01490645
2.731106 -0.0158618
2.731391 -0.01675465
2.731677 -0.01758146
2.731963 -0.01833898
2.732248 -0.01902423
2.732534 -0.01963451
2.732819 -0.02016741
2.733105 -0.02062084
2.733391 -0.02099301
2.733676 -0.02128247
2.733962 -0.02148807
2.734247 -0.021609
2.734533 -0.0216448
2.734819 -0.02159532
2.735104 -0.02146078
2.73539 -0.0212417
2.735675 -0.02093895
2.735961 -0.02055374
2.736246 -0.02008758
2.736532 -0.01954233
2.736818 -0.01892014
2.737103 -0.01822347
2.737389 -0.01745507
2.737674 -0.01661798
2.73796 -0.01571551
2.738246 -0.01475123
2.738531 -0.01372894
2.738817 -0.01265269
2.739102 -0.01152672
2.739388 -0.01035549
2.739674 -0.00914361
2.739959 -0.007895882
2.740245 -0.006617228
2.74053 -0.0053127
2.740816 -0.00398745
2.741102 -0.002646711
2.741387 -0.001295778
2.741673 6.001216e-05
2.741958 0.001415306
2.742244 0.002764752
2.742529 0.004103019
2.742815 0.005424824
2.743101 0.006724945
2.743386 0.007998249
2.743672 0.009239706
2.743957 0.01044442
2.744243 0.01160762
2.744529 0.01272472
2.744814 0.01379131
2.7451 0.01480317
2.745385 0.01575631
2.745671 0.01664697
2.745957 0.01747162
2.746242 0.01822701
2.746528 0.01891015
2.746813 0.01951835
2.747099 0.0200492
2.747385 0.0205006
2.74767 0.02087078
2.747956 0.02115826
2.748241 0.0213619
2.748527 0.02148091
2.748812 0.02151482
2.749098 0.02146347
2.749384 0.02132708
2.749669 0.02110617
2.749955 0.02080163
2.75024 0.02041464
2.750526 0.01994674
2.750812 0.01939977
2.751097 0.01877588
2.751383 0.01807753
2.751668 0.01730748
2.751954 0.01646876
2.75224 0.01556469
2.752525 0.01459883
2.752811 0.01357498
2.753096 0.01249719
2.753382 0.01136971
2.753668 0.01019699
2.753953 0.00898365
2.754239 0.007734479
2.754524 0.006454407
2.75481 0.005148483
2.755095 0.00382186
2.755381 0.002479772
2.755667 0.001127513
2.755952 -0.0002295796
2.756238 -0.001586152
2.756523 -0.002936852
2.756809 -0.00427635
2.757095 -0.005599361
2.75738 -0.006900664
2.757666 -0.008175124
2.757951 -0.009417713
2.758237 -0.01062353
2.758523 -0.01178781
2.758808 -0.01290596
2.759094 -0.01397358
2.759379 -0.01498644
2.759665 -0.01594055
2.759951 -0.01683215
2.760236 -0.01765772
2.760522 -0.01841399
2.760807 -0.01909799
2.761093 -0.01970702
2.761378 -0.02023866
2.761664 -0.02069083
2.76195 -0.02106174
2.762235 -0.02134992
2.762521 -0.02155423
2.762806 -0.02167388
2.763092 -0.02170838
2.763378 -0.0216576
2.763663 -0.02152174
2.763949 -0.02130133
2.764234 -0.02099725
2.76452 -0.02061069
2.764806 -0.02014317
2.765091 -0.01959655
2.765377 -0.01897297
2.765662 -0.01827489
2.765948 -0.01750508
2.766234 -0.01666656
2.766519 -0.01576264
2.766805 -0.0147969
2.76709 -0.01377313
2.767376 -0.01269538
2.767661 -0.0115679
2.767947 -0.01039513
2.768233 -0.009181703
2.768518 -0.007932407
2.768804 -0.006652168
2.769089 -0.005346035
2.769375 -0.004019162
2.769661 -0.002676783
2.769946 -0.001324193
2.770232 3.327331e-05
2.770517 0.00139026
2.770803 0.002741416
2.771089 0.00408141
2.771374 0.005404957
2.77166 0.006706837
2.771945 0.007981914
2.772231 0.00922516
2.772517 0.01043167
2.772802 0.01159669
2.773088 0.01271561
2.773373 0.01378404
2.773659 0.01479775
2.773944 0.01575275
2.77423 0.01664528
2.774516 0.0174718
2.774801 0.01822907
2.775087 0.0189141
2.775372 0.01952419
2.775658 0.02005693
2.775944 0.02051023
2.776229 0.0208823
2.776515 0.02117167
2.7768 0.02137721
2.777086 0.02149811
2.777372 0.0215339
2.777657 0.02148443
2.777943 0.02134991
2.778228 0.02113087
2.778514 0.02082818
2.7788 0.02044304
2.779085 0.01997697
2.779371 0.01943181
2.779656 0.01880973
2.779942 0.01811317
2.780227 0.01734489
2.780513 0.01650793
2.780799 0.01560559
2.781084 0.01464144
2.78137 0.01361929
2.781655 0.01254318
2.781941 0.01141735
2.782227 0.01024626
2.782512 0.00903452
2.782798 0.007786929
2.783083 0.006508411
2.783369 0.005204016
2.783655 0.003878894
2.78394 0.002538281
2.784226 0.001187471
2.784511 -0.0001682018
2.784797 -0.001523382
2.785083 -0.002872717
2.785368 -0.004210879
2.785654 -0.005532581
2.785939 -0.006832603
2.786225 -0.008105811
2.78651 -0.009347176
2.786796 -0.01055179
2.787082 -0.01171491
2.787367 -0.01283192
2.787653 -0.01389842
2.787938 -0.01491019
2.788224 -0.01586324
2.78851 -0.01675381
2.788795 -0.01757836
2.789081 -0.01833365
2.789366 -0.01901668
2.789652 -0.01962477
2.789938 -0.02015549
2.790223 -0.02060676
2.790509 -0.02097679
2.790794 -0.02126412
2.79108 -0.0214676
2.791366 -0.02158642
2.791651 -0.02162012
2.791937 -0.02156856
2.792222 -0.02143193
2.792508 -0.02121077
2.792793 -0.02090595
2.793079 -0.02051866
2.793365 -0.02005043
2.79365 -0.0195031
2.793936 -0.01887883
2.794221 -0.01818008
2.794507 -0.01740959
2.794793 -0.01657041
2.795078 -0.01566585
2.795364 -0.01469945
2.795649 -0.01367505
2.795935 -0.01259666
2.796221 -0.01146855
2.796506 -0.01029516
2.796792 -0.009081124
2.797077 -0.007831217
2.797363 -0.006550371
2.797649 -0.005243636
2.797934 -0.003916166
2.79822 -0.002573192
2.798505 -0.001220012
2.798791 0.0001380407
2.799076 0.00149561
2.799362 0.002847344
2.799648 0.004187912
2.799933 0.005512029
2.800219 0.006814474
2.800504 0.008090111
2.80079 0.009333911
2.801076 0.01054097
2.801361 0.01170653
2.801647 0.01282599
2.801932 0.01389495
2.802218 0.01490918
2.802504 0.01586469
2.802789 0.01675771
2.803075 0.01758473
2.80336 0.01834248
2.803646 0.01902797
2.803932 0.01963852
2.804217 0.0201717
2.804503 0.02062542
2.804788 0.0209979
2.805074 0.02128767
2.805359 0.02149359
2.805645 0.02161484
2.805931 0.02165097
2.806216 0.02160182
2.806502 0.02146759
2.806787 0.02124883
2.807073 0.02094639
2.807359 0.02056147
2.807644 0.0200956
2.80793 0.01955062
2.808215 0.01892868
2.808501 0.01823224
2.808787 0.01746405
2.809072 0.01662715
2.809358 0.01572485
2.809643 0.0147607
2.809929 0.01373851
2.810215 0.01266234
2.8105 0.01153641
2.810786 0.01036519
2.811071 0.009153287
2.811357 0.007905499
2.811642 0.00662675
2.811928 0.005322089
2.812214 0.003996667
2.812499 0.002655718
2.812785 0.001304538
2.81307 -5.153962e-05
2.813356 -0.001407159
2.813642 -0.002756969
2.813927 -0.00409564
2.814213 -0.005417885
2.814498 -0.006718484
2.814784 -0.007992302
2.81507 -0.00923431
2.815355 -0.0104396
2.815641 -0.01160342
2.815926 -0.01272117
2.816212 -0.01378844
2.816498 -0.01480102
2.816783 -0.0157549
2.817069 -0.01664631
2.817354 -0.01747175
2.81764 -0.01822795
2.817925 -0.01891192
2.818211 -0.01952096
2.818497 -0.02005267
2.818782 -0.02050495
2.819068 -0.020876
2.819353 -0.02116437
2.819639 -0.02136892
2.819925 -0.02148883
2.82021 -0.02152363
2.820496 -0.02147318
2.820781 -0.02133768
2.821067 -0.02111766
2.821353 -0.02081399
2.821638 -0.02042787
2.821924 -0.01996082
2.822209 -0.01941467
2.822495 -0.0187916
2.822781 -0.01809404
2.823066 -0.01732476
2.823352 -0.01648678
2.823637 -0.01558343
2.823923 -0.01461825
2.824208 -0.01359505
2.824494 -0.01251789
2.82478 -0.01139099
2.825065 -0.01021882
2.825351 -0.009005991
2.825636 -0.007757294
2.825922 -0.006477656
2.826208 -0.005172126
2.826493 -0.003845856
2.826779 -0.002504079
2.827064 -0.00115209
2.82735 0.0002047757
2.827636 0.001561164
2.827921 0.002911722
2.828207 0.004251119
2.828492 0.005574071
2.828778 0.006875357
2.829064 0.00814984
2.829349 0.009392491
2.829635 0.01059841
2.82992 0.01176283
2.830206 0.01288116
2.830491 0.01394898
2.830777 0.01496209
2.831063 0.01591648
2.831348 0.01680838
2.831634 0.01763428
2.831919 0.01839092
2.832205 0.0190753
2.832491 0.01968474
2.832776 0.02021681
2.833062 0.02066942
2.833347 0.02104079
2.833633 0.02132944
2.833919 0.02153424
2.834204 0.02165438
2.83449 0.02168938
2.834775 0.0216391
2.835061 0.02150374
2.835347 0.02128383
2.835632 0.02098024
2.835918 0.02059417
2.836203 0.02012714
2.836489 0.01958098
2.836774 0.01895786
2.83706 0.01826023
2.837346 0.01749084
2.837631 0.01665272
2.837917 0.01574919
2.838202 0.0147838
2.838488 0.01376036
2.838774 0.01268292
2.839059 0.01155571
2.839345 0.01038319
2.83963 0.009169982
2.839916 0.00792087
2.840202 0.006640782
2.840487 0.005334767
2.840773 0.004007977
2.841058 0.002665645
2.841344 0.001313067
2.84163 -4.442259e-05
2.841915 -0.001401469
2.842201 -0.00275272
2.842486 -0.004092844
2.842772 -0.005416557
2.843057 -0.006718636
2.843343 -0.007993947
2.843629 -0.00923746
2.843914 -0.01044427
2.8442 -0.01160961
2.844485 -0.0127289
2.844771 -0.01379772
2.845057 -0.01481184
2.845342 -0.01576728
2.845628 -0.01666026
2.845913 -0.01748727
2.846199 -0.01824504
2.846485 -0.01893059
2.84677 -0.01954122
2.847056 -0.02007451
2.847341 -0.02052836
2.847627 -0.020901
2.847913 -0.02119095
2.848198 -0.02139706
2.848484 -0.02151854
2.848769 -0.0215549
2.849055 -0.02150601
2.84934 -0.02137205
2.849626 -0.02115357
2.849912 -0.02085143
2.850197 -0.02046682
2.850483 -0.02000127
2.850768 -0.01945661
2.851054 -0.018835
2.85134 -0.0181389
2.851625 -0.01737105
2.851911 -0.01653449
2.852196 -0.01563253
2.852482 -0.01466873
2.852768 -0.01364689
2.853053 -0.01257106
2.853339 -0.01144547
2.853624 -0.01027458
2.85391 -0.009063015
2.854196 -0.007815554
2.854481 -0.006537126
2.854767 -0.005232779
2.855052 -0.003907665
2.855338 -0.002567017
2.855623 -0.00121613
2.855909 0.0001396613
